characteristic	 value	 user_id	 study_name	 
relfamily	spiritual, no organized religion	10001241	ybalab.daniel.death1.0001
citizenship	us	10001241	ybalab.daniel.death1.0001
residence	us	10001241	ybalab.daniel.death1.0001
dayofbirth	.	10001248	ybalab.daniel.death1.0001
politicalid	0	10001248	ybalab.daniel.death1.0001
genoccupation	11	10001248	ybalab.daniel.death1.0001
occupation	11-9000	10001248	ybalab.daniel.death1.0001
birthmonth	12	10001248	ybalab.daniel.death1.0001
birthyear	1969	10001248	ybalab.daniel.death1.0001
ethnicityomb	2	10001248	ybalab.daniel.death1.0001
religionid	2	10001248	ybalab.daniel.death1.0001
education	5	10001248	ybalab.daniel.death1.0001
raceomb	5	10001248	ybalab.daniel.death1.0001
major	7	10001248	ybalab.daniel.death1.0001
zipcode	77803	10001248	ybalab.daniel.death1.0001
sex	f	10001248	ybalab.daniel.death1.0001
relfamily	other: not listed	10001248	ybalab.daniel.death1.0001
religion	otherrelig	10001248	ybalab.daniel.death1.0001
citizenship	us	10001248	ybalab.daniel.death1.0001
residence	us	10001248	ybalab.daniel.death1.0001
dayofbirth	.	10001257	ybalab.daniel.death1.0001
politicalid	1	10001257	ybalab.daniel.death1.0001
zipcode	10996	10001257	ybalab.daniel.death1.0001
birthyear	1979	10001257	ybalab.daniel.death1.0001
ethnicityomb	2	10001257	ybalab.daniel.death1.0001
religionid	2	10001257	ybalab.daniel.death1.0001
genoccupation	25-9999	10001257	ybalab.daniel.death1.0001
occupation	25-9999	10001257	ybalab.daniel.death1.0001
education	5	10001257	ybalab.daniel.death1.0001
raceomb	6	10001257	ybalab.daniel.death1.0001
birthmonth	9	10001257	ybalab.daniel.death1.0001
major	9	10001257	ybalab.daniel.death1.0001
religion	catholic	10001257	ybalab.daniel.death1.0001
sex	f	10001257	ybalab.daniel.death1.0001
relfamily	roman catholic	10001257	ybalab.daniel.death1.0001
citizenship	us	10001257	ybalab.daniel.death1.0001
residence	us	10001257	ybalab.daniel.death1.0001
dayofbirth	.	10001258	ybalab.daniel.death1.0001
ethnicityomb	.	10001258	ybalab.daniel.death1.0001
genoccupation	.	10001258	ybalab.daniel.death1.0001
relfamily	.	10001258	ybalab.daniel.death1.0001
religionid	1	10001258	ybalab.daniel.death1.0001
major	12	10001258	ybalab.daniel.death1.0001
birthyear	1989	10001258	ybalab.daniel.death1.0001
politicalid	2	10001258	ybalab.daniel.death1.0001
raceomb	6	10001258	ybalab.daniel.death1.0001
birthmonth	7	10001258	ybalab.daniel.death1.0001
education	7	10001258	ybalab.daniel.death1.0001
zipcode	98260	10001258	ybalab.daniel.death1.0001
sex	m	10001258	ybalab.daniel.death1.0001
religion	none	10001258	ybalab.daniel.death1.0001
residence	sm	10001258	ybalab.daniel.death1.0001
citizenship	us	10001258	ybalab.daniel.death1.0001
politicalid	-2	10001259	ybalab.daniel.death1.0001
dayofbirth	.	10001259	ybalab.daniel.death1.0001
birthyear	1953	10001259	ybalab.daniel.death1.0001
birthmonth	2	10001259	ybalab.daniel.death1.0001
ethnicityomb	2	10001259	ybalab.daniel.death1.0001
genoccupation	21	10001259	ybalab.daniel.death1.0001
occupation	21-9999	10001259	ybalab.daniel.death1.0001
religionid	3	10001259	ybalab.daniel.death1.0001
major	5	10001259	ybalab.daniel.death1.0001
raceomb	6	10001259	ybalab.daniel.death1.0001
zipcode	60118	10001259	ybalab.daniel.death1.0001
education	9	10001259	ybalab.daniel.death1.0001
sex	f	10001259	ybalab.daniel.death1.0001
reldenom	just a christian	10001259	ybalab.daniel.death1.0001
relfamily	nondenominational	10001259	ybalab.daniel.death1.0001
religion	protestant	10001259	ybalab.daniel.death1.0001
citizenship	us	10001259	ybalab.daniel.death1.0001
residence	us	10001259	ybalab.daniel.death1.0001
dayofbirth	.	10001260	ybalab.daniel.death1.0001
relfamily	.	10001260	ybalab.daniel.death1.0001
genoccupation	00-0000	10001260	ybalab.daniel.death1.0001
religionid	1	10001260	ybalab.daniel.death1.0001
birthyear	1968	10001260	ybalab.daniel.death1.0001
ethnicityomb	2	10001260	ybalab.daniel.death1.0001
politicalid	2	10001260	ybalab.daniel.death1.0001
education	6	10001260	ybalab.daniel.death1.0001
raceomb	6	10001260	ybalab.daniel.death1.0001
major	7	10001260	ybalab.daniel.death1.0001
zipcode	78644	10001260	ybalab.daniel.death1.0001
birthmonth	9	10001260	ybalab.daniel.death1.0001
sex	f	10001260	ybalab.daniel.death1.0001
religion	protestant	10001260	ybalab.daniel.death1.0001
citizenship	us	10001260	ybalab.daniel.death1.0001
residence	us	10001260	ybalab.daniel.death1.0001
dayofbirth	.	10001270	ybalab.daniel.death1.0001
religionid	1	10001270	ybalab.daniel.death1.0001
birthyear	1976	10001270	ybalab.daniel.death1.0001
ethnicityomb	2	10001270	ybalab.daniel.death1.0001
politicalid	2	10001270	ybalab.daniel.death1.0001
genoccupation	2931	10001270	ybalab.daniel.death1.0001
occupation	31-9000	10001270	ybalab.daniel.death1.0001
birthmonth	6	10001270	ybalab.daniel.death1.0001
raceomb	6	10001270	ybalab.daniel.death1.0001
education	7	10001270	ybalab.daniel.death1.0001
major	7	10001270	ybalab.daniel.death1.0001
relfamily	agnostic	10001270	ybalab.daniel.death1.0001
sex	f	10001270	ybalab.daniel.death1.0001
religion	none	10001270	ybalab.daniel.death1.0001
residence	sm	10001270	ybalab.daniel.death1.0001
citizenship	us	10001270	ybalab.daniel.death1.0001
dayofbirth	.	10001277	ybalab.daniel.death1.0001
relfamily	.	10001277	ybalab.daniel.death1.0001
religionid	1	10001277	ybalab.daniel.death1.0001
major	10	10001277	ybalab.daniel.death1.0001
birthyear	1985	10001277	ybalab.daniel.death1.0001
genoccupation	21	10001277	ybalab.daniel.death1.0001
birthmonth	3	10001277	ybalab.daniel.death1.0001
ethnicityomb	3	10001277	ybalab.daniel.death1.0001
politicalid	3	10001277	ybalab.daniel.death1.0001
raceomb	6	10001277	ybalab.daniel.death1.0001
education	7	10001277	ybalab.daniel.death1.0001
zipcode	97221	10001277	ybalab.daniel.death1.0001
sex	f	10001277	ybalab.daniel.death1.0001
religion	none	10001277	ybalab.daniel.death1.0001
citizenship	us	10001277	ybalab.daniel.death1.0001
residence	us	10001277	ybalab.daniel.death1.0001
dayofbirth	.	10001284	ybalab.daniel.death1.0001
genoccupation	.	10001284	ybalab.daniel.death1.0001
politicalid	1	10001284	ybalab.daniel.death1.0001
birthyear	1974	10001284	ybalab.daniel.death1.0001
ethnicityomb	2	10001284	ybalab.daniel.death1.0001
zipcode	23224	10001284	ybalab.daniel.death1.0001
birthmonth	3	10001284	ybalab.daniel.death1.0001
major	3	10001284	ybalab.daniel.death1.0001
religionid	3	10001284	ybalab.daniel.death1.0001
raceomb	5	10001284	ybalab.daniel.death1.0001
education	7	10001284	ybalab.daniel.death1.0001
relfamily	baptist	10001284	ybalab.daniel.death1.0001
reldenom	baptist: don't know which	10001284	ybalab.daniel.death1.0001
sex	f	10001284	ybalab.daniel.death1.0001
religion	protestant	10001284	ybalab.daniel.death1.0001
citizenship	us	10001284	ybalab.daniel.death1.0001
residence	us	10001284	ybalab.daniel.death1.0001
dayofbirth	.	10001285	ybalab.daniel.death1.0001
politicalid	0	10001285	ybalab.daniel.death1.0001
birthyear	1963	10001285	ybalab.daniel.death1.0001
ethnicityomb	2	10001285	ybalab.daniel.death1.0001
genoccupation	25	10001285	ybalab.daniel.death1.0001
occupation	25-1000	10001285	ybalab.daniel.death1.0001
religionid	3	10001285	ybalab.daniel.death1.0001
birthmonth	4	10001285	ybalab.daniel.death1.0001
major	5	10001285	ybalab.daniel.death1.0001
raceomb	6	10001285	ybalab.daniel.death1.0001
education	9	10001285	ybalab.daniel.death1.0001
zipcode	98055	10001285	ybalab.daniel.death1.0001
reldenom	evangelical lutheran	10001285	ybalab.daniel.death1.0001
sex	f	10001285	ybalab.daniel.death1.0001
relfamily	lutheran	10001285	ybalab.daniel.death1.0001
religion	protestant	10001285	ybalab.daniel.death1.0001
citizenship	us	10001285	ybalab.daniel.death1.0001
residence	us	10001285	ybalab.daniel.death1.0001
dayofbirth	.	10001290	ybalab.daniel.death1.0001
relfamily	.	10001290	ybalab.daniel.death1.0001
politicalid	0	10001290	ybalab.daniel.death1.0001
zipcode	15106	10001290	ybalab.daniel.death1.0001
birthyear	1988	10001290	ybalab.daniel.death1.0001
birthmonth	2	10001290	ybalab.daniel.death1.0001
ethnicityomb	2	10001290	ybalab.daniel.death1.0001
genoccupation	2931	10001290	ybalab.daniel.death1.0001
religionid	3	10001290	ybalab.daniel.death1.0001
raceomb	6	10001290	ybalab.daniel.death1.0001
major	7	10001290	ybalab.daniel.death1.0001
education	9	10001290	ybalab.daniel.death1.0001
sex	f	10001290	ybalab.daniel.death1.0001
religion	protestant	10001290	ybalab.daniel.death1.0001
residence	sm	10001290	ybalab.daniel.death1.0001
citizenship	us	10001290	ybalab.daniel.death1.0001
dayofbirth	.	10001292	ybalab.daniel.death1.0001
relfamily	.	10001292	ybalab.daniel.death1.0001
religionid	1	10001292	ybalab.daniel.death1.0001
birthyear	1989	10001292	ybalab.daniel.death1.0001
ethnicityomb	2	10001292	ybalab.daniel.death1.0001
genoccupation	25-9999	10001292	ybalab.daniel.death1.0001
politicalid	3	10001292	ybalab.daniel.death1.0001
birthmonth	4	10001292	ybalab.daniel.death1.0001
zipcode	60614	10001292	ybalab.daniel.death1.0001
education	8	10001292	ybalab.daniel.death1.0001
major	9	10001292	ybalab.daniel.death1.0001
raceomb	9	10001292	ybalab.daniel.death1.0001
sex	f	10001292	ybalab.daniel.death1.0001
religion	none	10001292	ybalab.daniel.death1.0001
citizenship	us	10001292	ybalab.daniel.death1.0001
residence	us	10001292	ybalab.daniel.death1.0001
dayofbirth	.	10001301	ybalab.daniel.death1.0001
religionid	1	10001301	ybalab.daniel.death1.0001
birthyear	1985	10001301	ybalab.daniel.death1.0001
ethnicityomb	2	10001301	ybalab.daniel.death1.0001
genoccupation	25-9999	10001301	ybalab.daniel.death1.0001
occupation	25-9999	10001301	ybalab.daniel.death1.0001
politicalid	3	10001301	ybalab.daniel.death1.0001
education	5	10001301	ybalab.daniel.death1.0001
major	5	10001301	ybalab.daniel.death1.0001
raceomb	6	10001301	ybalab.daniel.death1.0001
birthmonth	7	10001301	ybalab.daniel.death1.0001
zipcode	92026	10001301	ybalab.daniel.death1.0001
sex	f	10001301	ybalab.daniel.death1.0001
religion	none	10001301	ybalab.daniel.death1.0001
relfamily	spiritual, no organized religion	10001301	ybalab.daniel.death1.0001
citizenship	us	10001301	ybalab.daniel.death1.0001
residence	us	10001301	ybalab.daniel.death1.0001
politicalid	-2	10001304	ybalab.daniel.death1.0001
dayofbirth	.	10001304	ybalab.daniel.death1.0001
relfamily	.	10001304	ybalab.daniel.death1.0001
religionid	1	10001304	ybalab.daniel.death1.0001
birthyear	1968	10001304	ybalab.daniel.death1.0001
genoccupation	2931	10001304	ybalab.daniel.death1.0001
birthmonth	3	10001304	ybalab.daniel.death1.0001
ethnicityomb	3	10001304	ybalab.daniel.death1.0001
raceomb	6	10001304	ybalab.daniel.death1.0001
major	7	10001304	ybalab.daniel.death1.0001
education	8	10001304	ybalab.daniel.death1.0001
zipcode	97239	10001304	ybalab.daniel.death1.0001
sex	m	10001304	ybalab.daniel.death1.0001
religion	none	10001304	ybalab.daniel.death1.0001
citizenship	us	10001304	ybalab.daniel.death1.0001
residence	us	10001304	ybalab.daniel.death1.0001
dayofbirth	.	10001305	ybalab.daniel.death1.0001
relfamily	.	10001305	ybalab.daniel.death1.0001
politicalid	0	10001305	ybalab.daniel.death1.0001
major	11	10001305	ybalab.daniel.death1.0001
birthmonth	12	10001305	ybalab.daniel.death1.0001
birthyear	1991	10001305	ybalab.daniel.death1.0001
ethnicityomb	2	10001305	ybalab.daniel.death1.0001
religionid	2	10001305	ybalab.daniel.death1.0001
genoccupation	21	10001305	ybalab.daniel.death1.0001
education	5	10001305	ybalab.daniel.death1.0001
raceomb	6	10001305	ybalab.daniel.death1.0001
zipcode	85710	10001305	ybalab.daniel.death1.0001
religion	catholic	10001305	ybalab.daniel.death1.0001
sex	f	10001305	ybalab.daniel.death1.0001
residence	sm	10001305	ybalab.daniel.death1.0001
citizenship	us	10001305	ybalab.daniel.death1.0001
dayofbirth	.	10001312	ybalab.daniel.death1.0001
politicalid	0	10001312	ybalab.daniel.death1.0001
birthmonth	12	10001312	ybalab.daniel.death1.0001
birthyear	1980	10001312	ybalab.daniel.death1.0001
ethnicityomb	2	10001312	ybalab.daniel.death1.0001
major	2	10001312	ybalab.daniel.death1.0001
genoccupation	21	10001312	ybalab.daniel.death1.0001
occupation	21-9999	10001312	ybalab.daniel.death1.0001
zipcode	38104	10001312	ybalab.daniel.death1.0001
religionid	4	10001312	ybalab.daniel.death1.0001
raceomb	5	10001312	ybalab.daniel.death1.0001
education	9	10001312	ybalab.daniel.death1.0001
relfamily	baptist	10001312	ybalab.daniel.death1.0001
sex	f	10001312	ybalab.daniel.death1.0001
reldenom	missionary baptist	10001312	ybalab.daniel.death1.0001
religion	protestant	10001312	ybalab.daniel.death1.0001
citizenship	us	10001312	ybalab.daniel.death1.0001
residence	us	10001312	ybalab.daniel.death1.0001
dayofbirth	.	10001313	ybalab.daniel.death1.0001
religionid	1	10001313	ybalab.daniel.death1.0001
major	13	10001313	ybalab.daniel.death1.0001
birthyear	1989	10001313	ybalab.daniel.death1.0001
ethnicityomb	2	10001313	ybalab.daniel.death1.0001
politicalid	2	10001313	ybalab.daniel.death1.0001
zipcode	21044	10001313	ybalab.daniel.death1.0001
birthmonth	3	10001313	ybalab.daniel.death1.0001
genoccupation	41	10001313	ybalab.daniel.death1.0001
occupation	41-2000	10001313	ybalab.daniel.death1.0001
education	5	10001313	ybalab.daniel.death1.0001
raceomb	6	10001313	ybalab.daniel.death1.0001
relfamily	agnostic	10001313	ybalab.daniel.death1.0001
sex	f	10001313	ybalab.daniel.death1.0001
religion	none	10001313	ybalab.daniel.death1.0001
residence	sm	10001313	ybalab.daniel.death1.0001
citizenship	us	10001313	ybalab.daniel.death1.0001
dayofbirth	.	10001319	ybalab.daniel.death1.0001
major	1	10001319	ybalab.daniel.death1.0001
politicalid	1	10001319	ybalab.daniel.death1.0001
religionid	1	10001319	ybalab.daniel.death1.0001
birthmonth	11	10001319	ybalab.daniel.death1.0001
birthyear	1976	10001319	ybalab.daniel.death1.0001
ethnicityomb	2	10001319	ybalab.daniel.death1.0001
zipcode	23602	10001319	ybalab.daniel.death1.0001
genoccupation	25	10001319	ybalab.daniel.death1.0001
raceomb	6	10001319	ybalab.daniel.death1.0001
education	8	10001319	ybalab.daniel.death1.0001
sex	f	10001319	ybalab.daniel.death1.0001
religion	protestant	10001319	ybalab.daniel.death1.0001
residence	sm	10001319	ybalab.daniel.death1.0001
citizenship	us	10001319	ybalab.daniel.death1.0001
politicalid	-2	10001321	ybalab.daniel.death1.0001
dayofbirth	.	10001321	ybalab.daniel.death1.0001
birthyear	1975	10001321	ybalab.daniel.death1.0001
ethnicityomb	2	10001321	ybalab.daniel.death1.0001
genoccupation	27	10001321	ybalab.daniel.death1.0001
occupation	27-1000	10001321	ybalab.daniel.death1.0001
religionid	3	10001321	ybalab.daniel.death1.0001
education	5	10001321	ybalab.daniel.death1.0001
raceomb	6	10001321	ybalab.daniel.death1.0001
zipcode	71269	10001321	ybalab.daniel.death1.0001
birthmonth	8	10001321	ybalab.daniel.death1.0001
major	8	10001321	ybalab.daniel.death1.0001
relfamily	baptist	10001321	ybalab.daniel.death1.0001
sex	f	10001321	ybalab.daniel.death1.0001
religion	protestant	10001321	ybalab.daniel.death1.0001
residence	sm	10001321	ybalab.daniel.death1.0001
reldenom	southern baptist	10001321	ybalab.daniel.death1.0001
citizenship	us	10001321	ybalab.daniel.death1.0001
dayofbirth	.	10001322	ybalab.daniel.death1.0001
ethnicityomb	1	10001322	ybalab.daniel.death1.0001
major	1	10001322	ybalab.daniel.death1.0001
religionid	1	10001322	ybalab.daniel.death1.0001
education	12	10001322	ybalab.daniel.death1.0001
genoccupation	19	10001322	ybalab.daniel.death1.0001
occupation	19-1000	10001322	ybalab.daniel.death1.0001
birthyear	1973	10001322	ybalab.daniel.death1.0001
politicalid	2	10001322	ybalab.daniel.death1.0001
birthmonth	5	10001322	ybalab.daniel.death1.0001
raceomb	6	10001322	ybalab.daniel.death1.0001
zipcode	97331	10001322	ybalab.daniel.death1.0001
relfamily	agnostic	10001322	ybalab.daniel.death1.0001
sex	f	10001322	ybalab.daniel.death1.0001
religion	none	10001322	ybalab.daniel.death1.0001
residence	sm	10001322	ybalab.daniel.death1.0001
citizenship	us	10001322	ybalab.daniel.death1.0001
dayofbirth	.	10001325	ybalab.daniel.death1.0001
birthmonth	10	10001325	ybalab.daniel.death1.0001
genoccupation	11	10001325	ybalab.daniel.death1.0001
occupation	11-9000	10001325	ybalab.daniel.death1.0001
zipcode	19118	10001325	ybalab.daniel.death1.0001
birthyear	1944	10001325	ybalab.daniel.death1.0001
ethnicityomb	2	10001325	ybalab.daniel.death1.0001
politicalid	3	10001325	ybalab.daniel.death1.0001
religionid	4	10001325	ybalab.daniel.death1.0001
raceomb	6	10001325	ybalab.daniel.death1.0001
major	8	10001325	ybalab.daniel.death1.0001
education	9	10001325	ybalab.daniel.death1.0001
sex	f	10001325	ybalab.daniel.death1.0001
reldenom	friend/quaker	10001325	ybalab.daniel.death1.0001
relfamily	otherchristian	10001325	ybalab.daniel.death1.0001
religion	protestant	10001325	ybalab.daniel.death1.0001
residence	sm	10001325	ybalab.daniel.death1.0001
citizenship	us	10001325	ybalab.daniel.death1.0001
dayofbirth	.	10001331	ybalab.daniel.death1.0001
birthmonth	1	10001331	ybalab.daniel.death1.0001
religionid	1	10001331	ybalab.daniel.death1.0001
major	10	10001331	ybalab.daniel.death1.0001
birthyear	1970	10001331	ybalab.daniel.death1.0001
ethnicityomb	2	10001331	ybalab.daniel.death1.0001
politicalid	2	10001331	ybalab.daniel.death1.0001
genoccupation	21	10001331	ybalab.daniel.death1.0001
occupation	21-1000	10001331	ybalab.daniel.death1.0001
zipcode	52803	10001331	ybalab.daniel.death1.0001
raceomb	6	10001331	ybalab.daniel.death1.0001
education	9	10001331	ybalab.daniel.death1.0001
sex	f	10001331	ybalab.daniel.death1.0001
religion	none	10001331	ybalab.daniel.death1.0001
relfamily	spiritual, no organized religion	10001331	ybalab.daniel.death1.0001
citizenship	us	10001331	ybalab.daniel.death1.0001
residence	us	10001331	ybalab.daniel.death1.0001
politicalid	-1	10001338	ybalab.daniel.death1.0001
dayofbirth	.	10001338	ybalab.daniel.death1.0001
relfamily	.	10001338	ybalab.daniel.death1.0001
ethnicityomb	1	10001338	ybalab.daniel.death1.0001
birthmonth	11	10001338	ybalab.daniel.death1.0001
birthyear	1988	10001338	ybalab.daniel.death1.0001
genoccupation	25	10001338	ybalab.daniel.death1.0001
religionid	3	10001338	ybalab.daniel.death1.0001
major	5	10001338	ybalab.daniel.death1.0001
zipcode	75165	10001338	ybalab.daniel.death1.0001
education	8	10001338	ybalab.daniel.death1.0001
raceomb	8	10001338	ybalab.daniel.death1.0001
religion	catholic	10001338	ybalab.daniel.death1.0001
sex	f	10001338	ybalab.daniel.death1.0001
citizenship	us	10001338	ybalab.daniel.death1.0001
residence	us	10001338	ybalab.daniel.death1.0001
dayofbirth	.	10001342	ybalab.daniel.death1.0001
religionid	1	10001342	ybalab.daniel.death1.0001
birthyear	1992	10001342	ybalab.daniel.death1.0001
ethnicityomb	2	10001342	ybalab.daniel.death1.0001
major	2	10001342	ybalab.daniel.death1.0001
politicalid	2	10001342	ybalab.daniel.death1.0001
genoccupation	25-9999	10001342	ybalab.daniel.death1.0001
occupation	25-9999	10001342	ybalab.daniel.death1.0001
education	5	10001342	ybalab.daniel.death1.0001
raceomb	6	10001342	ybalab.daniel.death1.0001
zipcode	75093	10001342	ybalab.daniel.death1.0001
birthmonth	8	10001342	ybalab.daniel.death1.0001
relfamily	agnostic	10001342	ybalab.daniel.death1.0001
sex	m	10001342	ybalab.daniel.death1.0001
religion	none	10001342	ybalab.daniel.death1.0001
citizenship	us	10001342	ybalab.daniel.death1.0001
residence	us	10001342	ybalab.daniel.death1.0001
politicalid	-2	10001345	ybalab.daniel.death1.0001
dayofbirth	.	10001345	ybalab.daniel.death1.0001
relfamily	.	10001345	ybalab.daniel.death1.0001
education	12	10001345	ybalab.daniel.death1.0001
birthyear	1975	10001345	ybalab.daniel.death1.0001
ethnicityomb	2	10001345	ybalab.daniel.death1.0001
zipcode	21045	10001345	ybalab.daniel.death1.0001
genoccupation	25	10001345	ybalab.daniel.death1.0001
religionid	3	10001345	ybalab.daniel.death1.0001
birthmonth	5	10001345	ybalab.daniel.death1.0001
major	5	10001345	ybalab.daniel.death1.0001
raceomb	6	10001345	ybalab.daniel.death1.0001
sex	f	10001345	ybalab.daniel.death1.0001
religion	protestant	10001345	ybalab.daniel.death1.0001
citizenship	us	10001345	ybalab.daniel.death1.0001
residence	us	10001345	ybalab.daniel.death1.0001
politicalid	-1	10001349	ybalab.daniel.death1.0001
dayofbirth	.	10001349	ybalab.daniel.death1.0001
birthmonth	1	10001349	ybalab.daniel.death1.0001
birthyear	1952	10001349	ybalab.daniel.death1.0001
ethnicityomb	2	10001349	ybalab.daniel.death1.0001
major	2	10001349	ybalab.daniel.death1.0001
zipcode	28304	10001349	ybalab.daniel.death1.0001
religionid	4	10001349	ybalab.daniel.death1.0001
education	5	10001349	ybalab.daniel.death1.0001
raceomb	5	10001349	ybalab.daniel.death1.0001
genoccupation	99-0001	10001349	ybalab.daniel.death1.0001
occupation	99-0001	10001349	ybalab.daniel.death1.0001
sex	f	10001349	ybalab.daniel.death1.0001
reldenom	other pentecostal	10001349	ybalab.daniel.death1.0001
relfamily	pentecostal	10001349	ybalab.daniel.death1.0001
religion	protestant	10001349	ybalab.daniel.death1.0001
citizenship	us	10001349	ybalab.daniel.death1.0001
residence	us	10001349	ybalab.daniel.death1.0001
dayofbirth	.	10001350	ybalab.daniel.death1.0001
relfamily	.	10001350	ybalab.daniel.death1.0001
politicalid	0	10001350	ybalab.daniel.death1.0001
zipcode	08721	10001350	ybalab.daniel.death1.0001
major	13	10001350	ybalab.daniel.death1.0001
birthyear	1983	10001350	ybalab.daniel.death1.0001
ethnicityomb	2	10001350	ybalab.daniel.death1.0001
religionid	2	10001350	ybalab.daniel.death1.0001
education	5	10001350	ybalab.daniel.death1.0001
raceomb	6	10001350	ybalab.daniel.death1.0001
birthmonth	7	10001350	ybalab.daniel.death1.0001
genoccupation	99-9999	10001350	ybalab.daniel.death1.0001
sex	m	10001350	ybalab.daniel.death1.0001
religion	protestant	10001350	ybalab.daniel.death1.0001
citizenship	us	10001350	ybalab.daniel.death1.0001
residence	us	10001350	ybalab.daniel.death1.0001
dayofbirth	.	10001351	ybalab.daniel.death1.0001
politicalid	0	10001351	ybalab.daniel.death1.0001
birthyear	1991	10001351	ybalab.daniel.death1.0001
birthmonth	2	10001351	ybalab.daniel.death1.0001
religionid	2	10001351	ybalab.daniel.death1.0001
ethnicityomb	3	10001351	ybalab.daniel.death1.0001
education	5	10001351	ybalab.daniel.death1.0001
raceomb	6	10001351	ybalab.daniel.death1.0001
zipcode	68112	10001351	ybalab.daniel.death1.0001
major	9	10001351	ybalab.daniel.death1.0001
genoccupation	99-9999	10001351	ybalab.daniel.death1.0001
occupation	99-9999	10001351	ybalab.daniel.death1.0001
religion	catholic	10001351	ybalab.daniel.death1.0001
sex	m	10001351	ybalab.daniel.death1.0001
relfamily	other catholic	10001351	ybalab.daniel.death1.0001
residence	sm	10001351	ybalab.daniel.death1.0001
citizenship	us	10001351	ybalab.daniel.death1.0001
dayofbirth	.	10001352	ybalab.daniel.death1.0001
relfamily	.	10001352	ybalab.daniel.death1.0001
birthmonth	1	10001352	ybalab.daniel.death1.0001
religionid	1	10001352	ybalab.daniel.death1.0001
birthyear	1985	10001352	ybalab.daniel.death1.0001
ethnicityomb	2	10001352	ybalab.daniel.death1.0001
politicalid	2	10001352	ybalab.daniel.death1.0001
genoccupation	39	10001352	ybalab.daniel.death1.0001
occupation	39-9000	10001352	ybalab.daniel.death1.0001
education	6	10001352	ybalab.daniel.death1.0001
major	8	10001352	ybalab.daniel.death1.0001
raceomb	8	10001352	ybalab.daniel.death1.0001
zipcode	97211	10001352	ybalab.daniel.death1.0001
religion	catholic	10001352	ybalab.daniel.death1.0001
sex	f	10001352	ybalab.daniel.death1.0001
residence	sm	10001352	ybalab.daniel.death1.0001
citizenship	us	10001352	ybalab.daniel.death1.0001
dayofbirth	.	10001355	ybalab.daniel.death1.0001
relfamily	.	10001355	ybalab.daniel.death1.0001
politicalid	1	10001355	ybalab.daniel.death1.0001
major	10	10001355	ybalab.daniel.death1.0001
genoccupation	11	10001355	ybalab.daniel.death1.0001
occupation	11-0000	10001355	ybalab.daniel.death1.0001
birthmonth	12	10001355	ybalab.daniel.death1.0001
birthyear	1975	10001355	ybalab.daniel.death1.0001
ethnicityomb	2	10001355	ybalab.daniel.death1.0001
religionid	2	10001355	ybalab.daniel.death1.0001
raceomb	6	10001355	ybalab.daniel.death1.0001
zipcode	78759	10001355	ybalab.daniel.death1.0001
education	8	10001355	ybalab.daniel.death1.0001
sex	f	10001355	ybalab.daniel.death1.0001
religion	protestant	10001355	ybalab.daniel.death1.0001
residence	sm	10001355	ybalab.daniel.death1.0001
citizenship	us	10001355	ybalab.daniel.death1.0001
dayofbirth	.	10001357	ybalab.daniel.death1.0001
relfamily	.	10001357	ybalab.daniel.death1.0001
religionid	1	10001357	ybalab.daniel.death1.0001
birthyear	1981	10001357	ybalab.daniel.death1.0001
ethnicityomb	2	10001357	ybalab.daniel.death1.0001
zipcode	20772	10001357	ybalab.daniel.death1.0001
genoccupation	25	10001357	ybalab.daniel.death1.0001
politicalid	3	10001357	ybalab.daniel.death1.0001
major	5	10001357	ybalab.daniel.death1.0001
raceomb	6	10001357	ybalab.daniel.death1.0001
birthmonth	9	10001357	ybalab.daniel.death1.0001
education	9	10001357	ybalab.daniel.death1.0001
sex	m	10001357	ybalab.daniel.death1.0001
religion	none	10001357	ybalab.daniel.death1.0001
residence	sm	10001357	ybalab.daniel.death1.0001
citizenship	us	10001357	ybalab.daniel.death1.0001
dayofbirth	.	10001358	ybalab.daniel.death1.0001
major	.	10001358	ybalab.daniel.death1.0001
relfamily	.	10001358	ybalab.daniel.death1.0001
religionid	1	10001358	ybalab.daniel.death1.0001
birthyear	1996	10001358	ybalab.daniel.death1.0001
ethnicityomb	2	10001358	ybalab.daniel.death1.0001
politicalid	2	10001358	ybalab.daniel.death1.0001
birthmonth	3	10001358	ybalab.daniel.death1.0001
education	4	10001358	ybalab.daniel.death1.0001
raceomb	6	10001358	ybalab.daniel.death1.0001
zipcode	98107	10001358	ybalab.daniel.death1.0001
genoccupation	99-9999	10001358	ybalab.daniel.death1.0001
sex	m	10001358	ybalab.daniel.death1.0001
religion	none	10001358	ybalab.daniel.death1.0001
citizenship	us	10001358	ybalab.daniel.death1.0001
residence	us	10001358	ybalab.daniel.death1.0001
dayofbirth	.	10001362	ybalab.daniel.death1.0001
relfamily	.	10001362	ybalab.daniel.death1.0001
politicalid	0	10001362	ybalab.daniel.death1.0001
birthyear	1957	10001362	ybalab.daniel.death1.0001
ethnicityomb	2	10001362	ybalab.daniel.death1.0001
major	2	10001362	ybalab.daniel.death1.0001
religionid	4	10001362	ybalab.daniel.death1.0001
genoccupation	43	10001362	ybalab.daniel.death1.0001
zipcode	48213	10001362	ybalab.daniel.death1.0001
education	5	10001362	ybalab.daniel.death1.0001
raceomb	5	10001362	ybalab.daniel.death1.0001
birthmonth	9	10001362	ybalab.daniel.death1.0001
